개설학과,이수구분,과목번호,분반,교과목명,학점/시간,"수강학년",강의실(시간),담당교수
동의지천교양대학,자율교양,201055,001,글로벌소양과해외취업전략,2.00,3,창의120[목7-8],김선호
동의지천교양대학,자율교양,200949,001,실전입사전략,2.00,4,창의120[월7-8],이철균
동의지천교양대학,계열교양,201061,001,소통과협력,3.00,1,생과104[월2-4],김권동
동의지천교양대학,계열교양,300028,001,문학개론,3.00,1,"2인210[목5-6], 2인210[금1]",정혜경
동의지천교양대학,계열교양,300028,002,문학개론,3.00,1,"2인206[목7-8], 2인206[금2]",김도희
동의지천교양대학,계열교양,300129,001,기초수학,3.00,1,"정보914[목5-6], 정보914[금1]",김양곡
동의지천교양대학,계열교양,300129,002,기초수학,3.00,1,"정보914[목7-8], 정보914[금2]",김양곡
동의지천교양대학,계열교양,300129,003,기초수학,3.00,1,"정보914[월1], 정보914[수7-8]",김양곡
동의지천교양대학,계열교양,300129,004,기초수학,3.00,1,"정보611[목7-8], 정보611[금2]",류재칠
동의지천교양대학,계열교양,300129,005,기초수학,3.00,1,"정보611[목5-6], 정보611[금1]",류재칠
동의지천교양대학,계열교양,300129,006,기초수학,3.00,1,"정보611[월1], 정보611[수7-8]",류재칠
동의지천교양대학,계열교양,300129,007,기초수학,3.00,1,"생과513[목7-8], 생과513[금2]",강미광
동의지천교양대학,계열교양,300129,008,기초수학,3.00,1,"생과513[목5-6], 생과513[금1]",강미광
동의지천교양대학,계열교양,300129,009,기초수학,3.00,1,"산학522[목5-6], 산학522[금1]",배정자
동의지천교양대학,계열교양,300264,001,경영학입문,3.00,1,"국제504[목5-6], 국제504[금1]",이진기
동의지천교양대학,계열교양,300264,002,경영학입문,3.00,1,"국제504[목7-8], 국제504[금2]",김응일
동의지천교양대학,계열교양,300264,003,경영학입문,3.00,1,"상경412[목7-8], 상경412[금2]",신학승
동의지천교양대학,계열교양,300264,004,경영학입문,3.00,1,"국제505[목5-6], 국제505[금1]",김영수
동의지천교양대학,계열교양,300264,005,경영학입문,3.00,1,"국제401[목5-6], 국제401[금1]",최영민
동의지천교양대학,계열교양,300265,001,교육학입문,3.00,1,"1인208[목7-8], 1인208[금1]",정주영
동의지천교양대학,계열교양,300265,002,교육학입문,3.00,1,"2인210[목7-8], 2인210[금2]",천정미
동의지천교양대학,계열교양,300266,002,매스커뮤니케이션의이해,3.00,1,"1인603[목8], 1인603[금1-2]",이하나
동의지천교양대학,계열교양,300267,001,미적분학입문,3.00,1,"창의725[월1], 창의725[수7-8]",강미광
동의지천교양대학,계열교양,300268,001,미학입문,3.00,1,"생과217[목5-6], 생과217[금2]",임영매
동의지천교양대학,계열교양,300269,001,사회학입문,3.00,1,"법정302[목7-8], 법정302[금1]",조영훈
동의지천교양대학,계열교양,300269,002,사회학입문,3.00,1,"법정304[목5-6], 법정304[금2]",주성빈
동의지천교양대학,계열교양,300270,001,스포츠과학입문,3.00,1,"상경213[목5-6], 상경213[금2]",신정택
동의지천교양대학,계열교양,300270,002,스포츠과학입문,3.00,1,"상경612[목5-6], 상경612[금2]",이한우
동의지천교양대학,계열교양,300271,001,심리학입문,3.00,1,"1인504[목7-8], 1인504[금2]",고미나
동의지천교양대학,계열교양,300271,002,심리학입문,3.00,1,"2인213[목5-6], 2인213[금2]",김보성
동의지천교양대학,계열교양,300272,001,역사학입문,3.00,1,"1인611[목7-8], 1인611[금2]",성강현
동의지천교양대학,계열교양,300273,001,운동물리학입문,3.00,1,"공과127[목5-6], 공과127[금2]",이석민
동의지천교양대학,계열교양,300273,002,운동물리학입문,3.00,1,"공과229[목5-6], 공과229[금1]",신형철
동의지천교양대학,계열교양,300274,001,일반물리학입문,3.00,1,"창의725[목5-6], 창의725[금1]",진병문
동의지천교양대학,계열교양,300274,002,일반물리학입문,3.00,1,"창의524[목7-8], 창의524[금2]",진병문
동의지천교양대학,계열교양,300274,003,일반물리학입문,3.00,1,"창의627[목5-6], 창의627[금2]",유일
동의지천교양대학,계열교양,300274,004,일반물리학입문,3.00,1,"공과513[목5-6], 공과513[금2]",이수연
동의지천교양대학,계열교양,300275,001,일반생명과학입문,3.00,1,"창의524[목5-6], 창의524[금1]",허만규
동의지천교양대학,계열교양,300276,001,일반화학입문,3.00,1,"공과427[목7-8], 공과427[금2]",강동현
동의지천교양대학,계열교양,300276,002,일반화학입문,3.00,1,"공과427[목5-6], 공과427[금1]",강동현
동의지천교양대학,계열교양,300277,001,제조산업융합개론,3.00,1,"정보209[목5-6], 정보209[금1]",이상현
동의지천교양대학,계열교양,300277,002,제조산업융합개론,3.00,1,"정보209[목7-8], 정보209[금2]",이상현
동의지천교양대학,계열교양,300278,001,철학입문,3.00,1,"1인501[목7-8], 1인501[금2]",박진
동의지천교양대학,계열교양,300279,002,컴퓨터활용입문,3.00,1,"정보710[목5-6], 정보710[금1]",이유태
동의지천교양대학,계열교양,300280,001,통계적사고,3.00,1,"창의725[목7-8], 창의725[금2]",배정자
동의지천교양대학,계열교양,300280,002,통계적사고,3.00,1,"상경312[목7-8], 상경312[금1]",한기조
동의지천교양대학,계열교양,300281,001,프로그래밍언어입문,3.00,1,"정보915[목7-8], 정보915[금1]",장희숙
동의지천교양대학,계열교양,300282,001,Media Information Literacy,3.00,1,"1인302[월1], 1인302[수7-8]",문종대
동의지천교양대학,계열교양,300283,001,온라인협업,3.00,1,생과103[화6-8],최수정
동의지천교양대학,계열교양,300283,002,온라인협업,3.00,1,"생과103[월5-6], 생과103[화2]",오용섭
동의지천교양대학,계열교양,400140,001,기초중국어,3.00,1,"2인409[목5-6], 2인409[금2]",김미령
동의지천교양대학,계열교양,400190,001,기초한문,3.00,1,"법정408[목7-8], 법정408[금2]",최중호
동의지천교양대학,계열교양,400232,001,법학입문,3.00,1,"법정510[목5-6], 법정510[금2]",정진옥
동의지천교양대학,계열교양,400232,002,법학입문,3.00,1,"법정402[목7-8], 법정402[금2]",최성진
동의지천교양대학,계열교양,400232,003,법학입문,3.00,1,지천관402[토8-10],이현정
동의지천교양대학,계열교양,400232,004,법학입문,3.00,1,지천관408[토5-7],곽병철
동의지천교양대학,계열교양,400232,005,법학입문,3.00,1,지천관408-1[토1-3],곽병철
동의지천교양대학,계열교양,400232,006,법학입문,3.00,1,지천관409[토8-10],최정진
동의지천교양대학,계열교양,400919,001,정치학입문,3.00,1,"법정407[목5-6], 법정407[금2]",전용주
동의지천교양대학,계열교양,509234,001,확률및통계입문,3.00,1,"지천관621[목5-6], 지천관621[금2]",권민수
동의지천교양대학,계열교양,900353,001,기초일본어,3.00,1,"1인610[목5-6], 1인610[금1]",다께이찌
동의지천교양대학,계열교양,900353,002,기초일본어,3.00,1,"1인610[목7-8], 1인610[금2]",다께이찌
동의지천교양대학,계열교양,902089,001,경제학입문,3.00,1,"국제501-3[목7-8], 국제501-3[금2]",김영수
동의지천교양대학,계열교양,902089,002,경제학입문,3.00,1,"상경312[목5-6], 상경312[금2]",한기조
동의지천교양대학,계열교양,902089,003,경제학입문,3.00,1,"상경512[목8], 상경512[금1-2]",이범웅
동의지천교양대학,계열교양,902089,004,경제학입문,3.00,1,"상경513[목5-6], 상경513[금2]",박영배
동의지천교양대학,균형교양,200091,001,문학과인생,2.00,1,2인210[화6-7],김도희
동의지천교양대학,균형교양,200106,001,발명특허의세계,2.00,1,산학620[월7-8],최정윤
동의지천교양대학,균형교양,200142,001,생활속의수리,2.00,1,생과501[월7-8],강미광
동의지천교양대학,균형교양,200248,001,정보통신과미래사회,2.00,1,정보710[월7-8],이유종
동의지천교양대학,균형교양,200482,001,전쟁사,2.00,1,정보210[수7-8],이희범
동의지천교양대학,균형교양,200508,001,국가안보론,2.00,1,정보210[화6-7],이희범
동의지천교양대학,균형교양,200509,001,무기체계론,2.00,1,정보210[월7-8],이희범
동의지천교양대학,균형교양,200661,001,글로벌시장과소비자,2.00,1,생과513[수7-8],강혜경
동의지천교양대학,균형교양,200669,001,생활속의물리학,2.00,1,창의725[금3-4],이수연
동의지천교양대학,균형교양,200676,001,미래경영의길잡이,2.00,1,사이버강좌,박기남
동의지천교양대학,균형교양,200696,001,라이프스타일과색채,2.00,1,정보411[월7-8],윤혜경
동의지천교양대학,균형교양,200753,001,사회생물학적인간탐구,2.00,1,창의518[수7-8],허만규
동의지천교양대학,균형교양,200762,001,사이버범죄의이해,2.00,1,사이버강좌,최종술
동의지천교양대학,균형교양,200776,001,현대사회와철학상담,2.00,1,1인504[화6-7],박진
동의지천교양대학,균형교양,200784,001,기업과회계정보,2.00,1,사이버강좌,이경구
동의지천교양대학,균형교양,200786,001,수학산책,2.00,1,창의725[월7-8],김양곡
동의지천교양대학,균형교양,200800,001,영화속의생명공학,2.00,1,창의417[수7-8],진수정
동의지천교양대학,균형교양,200805,001,뮤지컬과음악의이해,2.00,1,음악301[수7-8],최훈녀
동의지천교양대학,균형교양,200823,001,21세기글로벌경제,2.00,1,상경413[월7-8],김태완
동의지천교양대학,균형교양,200825,001,ICT기반의창조경제,2.00,1,정보914[월7-8],권오준
동의지천교양대학,균형교양,200827,001,IT세상의미래사회,2.00,1,공과229[수7-8],장경식
동의지천교양대학,균형교양,200829,001,감성심리학,2.00,1,산학314[월7-8],김보성
동의지천교양대학,균형교양,200831,001,경영경제속기초수학,2.00,1,법정112[월7-8],배정자
동의지천교양대학,균형교양,200832,001,과학과인문학의만남,2.00,1,공과218[수7-8],허창순
동의지천교양대학,균형교양,200834,001,글로벌시대의경영학산책,2.00,1,국제306[수7-8],권혁기
동의지천교양대학,균형교양,200835,001,글로벌영어와문화의사회언어학적이해,2.00,1,2인311[화6-7],송경숙
동의지천교양대학,균형교양,200836,001,금융보험수학,2.00,1,법정112[화6-7],배정자
동의지천교양대학,균형교양,200838,001,대중음악의역사와문화,2.00,1,공과229[월7-8],손명균
동의지천교양대학,균형교양,200839,001,동서양문명사,2.00,1,2인507[월7-8],박순준
동의지천교양대학,균형교양,200841,001,멘토인문학강의,2.00,1,1인501[화6-7],안장혁
동의지천교양대학,균형교양,200842,001,문명의이기와과학,2.00,1,사이버강좌,유일
동의지천교양대학,균형교양,200844,001,문화기술과디지털콘텐츠,2.00,1,산학717[월7-8],이정훈
동의지천교양대학,균형교양,200846,001,현대중국인의철학과삶,2.00,1,2인206[목5-6],박노종
동의지천교양대학,균형교양,200849,001,복지사회와사회적경제,2.00,1,법정304[월7-8],김옥희
동의지천교양대학,균형교양,200850,001,부산지역근현대사의이해,2.00,1,법정207[월7-8],이준영
동의지천교양대학,균형교양,200851,001,비합리적소비의심리,2.00,1,국제407[화6-7],김상조
동의지천교양대학,균형교양,200853,001,생명의시작과진화그리고인류,2.00,1,사이버강좌,이정원
동의지천교양대학,균형교양,200855,001,서양문명과음악,2.00,1,공과416[수7-8],손명균
동의지천교양대학,균형교양,200856,001,성과사랑의인문학,2.00,1,상경414[월7-8],이은정
동의지천교양대학,균형교양,200857,001,세계의트렌드와미래문화,2.00,1,1인610[월7-8],이현우
동의지천교양대학,균형교양,200858,001,SNS의이해와마케팅활용,2.00,1,사이버강좌,홍한국
동의지천교양대학,균형교양,200860,001,수학의위대한순간들,2.00,1,정보209[화6-7],류재칠
동의지천교양대학,균형교양,200861,001,수학콘서트,2.00,1,법정206[수7-8],배정자
동의지천교양대학,균형교양,200863,001,스포츠로소통하기,2.00,1,상경213[수7-8],박철홍
동의지천교양대학,균형교양,200864,001,스포츠와과학,2.00,1,창의725[화6-7],이수연
동의지천교양대학,균형교양,200866,001,신화와종교,2.00,1,2인311[수7-8],임창건
동의지천교양대학,균형교양,200867,001,아름다움의이해,2.00,1,창의520[화6-7],김용하
동의지천교양대학,균형교양,200868,001,알기쉬운영상정보장치,2.00,1,창의524[화6-7],유일
동의지천교양대학,균형교양,200872,001,유통물류의기초,2.00,1,국제502[수7-8],최수호
동의지천교양대학,균형교양,200873,001,융합창의력개발과디자인적사고,2.00,1,국제402[수7-8],양근숙
동의지천교양대학,균형교양,200876,001,이야기와인간과나,2.00,1,1인610[화6-7],심지원
동의지천교양대학,균형교양,200877,001,인간과피복환경,2.00,1,정보411[화6-7],윤혜경
동의지천교양대학,균형교양,200878,001,인터넷과법률,2.00,1,법정510[월7-8],정하윤
동의지천교양대학,균형교양,200879,001,일본문화의이해와한국문화,2.00,1,1인610[금3-4],다께이찌
동의지천교양대학,균형교양,200881,001,재미있는나노과학입문,2.00,1,창의524[수7-8],유일
동의지천교양대학,균형교양,200882,001,재미있는중국한시이야기,2.00,1,2인408[수7-8],조민우
동의지천교양대학,균형교양,200883,001,21C신사회문제와웰빙,2.00,1,법정302[수7-8],이미라
동의지천교양대학,균형교양,200886,001,지식재산권개론,2.00,1,정보811[수7-8],장종욱
동의지천교양대학,균형교양,200887,001,창업가정신과비즈니스모델,2.00,1,산학415[월7-8],김삼문
동의지천교양대학,균형교양,200894,001,표현자유의역사,2.00,1,1인302[월7-8],문종대
동의지천교양대학,균형교양,200896,001,학교안전지도사개론,2.00,1,창의627[월7-8],진병문
동의지천교양대학,균형교양,200898,001,한국의생물과식품,2.00,1,창의518[월7-8],허만규
